time,D_avg,D_max,D_min,a,b,strain,strain_rate
0,-nan,-inf,inf,0,0,0,nan
0.001,0.067796610169492,0.067796610169492,0.067796610169492,0.004,0.059,5.5027204399028e-06,0.0055027204399028
0.003,0.075718270610666,0.23821249663128,0.067796610169492,0.0044673779660293,0.059,1.0985899747629e-05,0.0027415896538629
0.007,0.075843592108391,0.23821249663128,0.067796610169492,0.0044747719343677,0.058999999999798,1.6157865945773e-05,0.001292991549536
0.015,0.075900291273808,0.23821249663128,0.067796610169492,0.004478117185102,0.058999999999436,2.6460821172953e-05,0.0012878694033975
0.031,0.075922003073753,0.23821249663128,0.067796610169492,0.0044793981812713,0.058999999999054,4.7047506349711e-05,0.0012866678235474
0.063,0.075928944819668,0.23821249663128,0.067796610169492,0.0044798077442569,0.058999999998727,8.8216924968981e-05,0.0012865443318522
0.127,0.075930921345066,0.23821249663128,0.067796610169492,0.0044799243592282,0.058999999998346,0.00017056794946007,0.0012867347576733
0.255,0.075931482459112,0.23821249663128,0.067796610169492,0.0044799574649178,0.058999999997784,0.00033532789792182,0.0012871870973574
0.511,0.075931655435504,0.23821249663128,0.067796610169492,0.0044799676704716,0.058999999997039,0.0006650840180574,0.0012881098442796
1.023,0.075931717307123,0.23821249663128,0.067796610169492,0.0044799713188282,0.058999999982664,0.0013054181440561,0.0012506525898411
1.1254,0.075934332901417,0.23821249663128,0.067796610169492,0.0044799731028382,0.058997848028862,0.0013073154157515,1.8528043900322e-05
1.2278,0.075935545002665,0.23821249663128,0.067796610169492,0.0044799792610462,0.058996926620425,0.0013091954372838,1.8359585276572e-05
1.4326,0.075936924018051,0.23821249663128,0.067796610169492,0.0044799854474968,0.058995865668223,0.0013128862052055,1.8021327742866e-05
1.8422,0.075939983055366,0.23821249663128,0.067796610169492,0.004479989112327,0.058993367772447,0.0013200235461583,1.7425148810553e-05
2.6614,0.075947638891084,0.23821249663128,0.067796610169492,0.0044799915787473,0.058987024316691,0.0013334856671414,1.6433253153198e-05
4.2998,0.075968285867835,0.23821249663128,0.067796610169492,0.0044799938537295,0.058969916977563,0.0013579780045088,1.4948936381483e-05
7.5766,0.07602545435094,0.23821249663128,0.067796610169492,0.0044799973738623,0.058922973226613,0.0014005815426886,1.3001568048012e-05
14.1302,0.076179589546803,0.23821249663128,0.067796610169492,0.0044800053676068,0.058799062703127,0.0014708694011781,1.0725076063464e-05
27.2374,0.076563824702736,0.23821249663128,0.067796610169492,0.00448002538764,0.058502435331867,0.0015802905619686,8.3481720573855e-06
53.4518,0.077408095336776,0.23821249663128,0.067796610169492,0.0044800732533363,0.057892147323713,0.001740590639815,6.1149626864009e-06
105.8806,0.078985105393345,0.23821482343232,0.067796616291102,0.0044801763196225,0.056850198621279,0.0019634324935977,4.2503710514587e-06
210.7382,0.081470225821298,0.28116662792009,0.067796658212237,0.0044803718667685,0.055370569365807,0.002265076046597,2.876697092049e-06
420.4534,0.084875690959519,0.3152746069891,0.067796658212237,0.0044807043606768,0.053546797949878,0.0026738242776602,1.9490634492075e-06
839.8838,0.089150970789254,0.36972432023944,0.067796658212237,0.0044812326289263,0.051481517886929,0.0032355912923684,1.3393569343284e-06
1678.7446,0.094317039650401,0.5626208593679,0.067796658212237,0.0044820455187886,0.049239522184126,0.0040150285377723,9.2916160274026e-07
3356.4662,0.10058005325389,1,0.067796658212237,0.0044832777910422,0.046861954995753,0.0050963842347221,6.4453822192534e-07
6711.9094,0.1087579748728,1,0.067796658212237,0.0044851361977827,0.044355357124048,0.0065997728466192,4.4804472085746e-07
13422.7958,0.12170567213516,1,0.067796658212237,0.004487972314299,0.041613389449095,0.008725731018591,3.1679245411931e-07
23422.7958,0.14735413991614,1,0.067796658212237,0.0044924660876554,0.038349589731932,0.011177998590351,2.4522675717599e-07
24422.7958,0.19382638092747,1,0.067796658212237,0.0044982313083818,0.034502906025769,0.011504969454227,3.269708638761e-07
24522.7958,0.2252322032441,1,0.067796658212237,0.0044989520259886,0.032345038208763,0.011602026663139,9.7057208912382e-07
24532.7958,0.23891822363761,1,0.067796740244896,0.0044991214214898,0.031514679041888,0.011634468796115,3.2442132975687e-06
24542.7958,0.24278680190367,1,0.067796740244896,0.0044991674346735,0.031281552487208,0.011648438147938,1.3969351823002e-06
24562.7958,0.24497504992147,1,0.067796740244896,0.0044992081343105,0.031124148316719,0.011664700226509,8.1310392855876e-07
24602.7958,0.24698155753977,1,0.067796740244896,0.0044992615205993,0.030963050632008,0.011689708457171,6.2520576654883e-07
24682.7958,0.249057679132,1,0.067796740244896,0.0044993382093623,0.03078397719493,0.0117308269999,5.1398178410409e-07
24842.7958,0.25141373466756,1,0.067796740244896,0.0044994768309163,0.030570526807113,0.011799769084423,4.3088802827267e-07
25162.7958,0.25423697692201,1,0.067796740244896,0.0044997239537944,0.030307970062011,0.011916519305904,3.6484444212606e-07
25802.7958,0.25774886825232,1,0.067796740244896,0.0045000065939717,0.029975248972571,0.012115828315687,3.1142032778594e-07
27082.7958,0.26218990693833,1,0.067796740244896,0.004500478340967,0.029551598992483,0.012460825161508,2.6952878579791e-07
27338.7958,0.26782659294204,1,0.067796740244896,0.0045012999301898,0.029017943968682,0.012539337096537,3.066872462093e-07
27594.7958,0.26881790537793,1,0.067796740244896,0.0045014965503865,0.028919500160602,0.012608861742191,2.7158064708405e-07
28106.7958,0.2697018829324,1,0.067796740244896,0.0045016814212187,0.028830844459841,0.012740273703811,2.5666398753971e-07
29130.7958,0.27119860625075,1,0.067796740244896,0.0045020118579794,0.028679301544153,0.012988266574392,2.4218053767676e-07
31178.7958,0.27369886789395,1,0.067796740244896,0.0045026251179161,0.028433940140788,0.013451769176962,2.263196301609e-07
31588.3958,0.27764630129919,1,0.067796740244896,0.0045037747446614,0.028061633409467,0.013555792202223,2.5396246401712e-07
31997.9958,0.27840447910912,1,0.067796740244896,0.0045040617176656,0.02798966627637,0.01365185600816,2.345307762135e-07
32817.1958,0.27911037504713,1,0.067796740244896,0.0045043295811699,0.027922522831562,0.013836485086093,2.2537729239825e-07
34455.5958,0.2803637779044,1,0.067796740244896,0.0045048163923923,0.027802299918553,0.014191749710049,2.1683631833229e-07
34783.2758,0.28255875555205,1,0.067796740244896,0.0045057392183765,0.027594516293987,0.014270595004599,2.406167436244e-07
35110.9558,0.28301400243365,1,0.067796740244896,0.0045059660667086,0.027552582987435,0.014344544945222,2.256773090301e-07
35766.3158,0.28344867284175,1,0.067796740244896,0.0045061849612994,0.027512130784106,0.014487875506013,2.1870507933177e-07
37077.0358,0.284245841645,1,0.067796740244896,0.0045065783575138,0.027437032642665,0.014766932383792,2.1290350172315e-07
37339.1798,0.28571012149503,1,0.067796740244896,0.0045073250076323,0.027301440993298,0.014829577405399,2.3897179262851e-07
37365.3942,0.28600998952266,1,0.067796740244896,0.0045075116674428,0.027274335351618,0.014836720743912,2.7249673893438e-07
37391.6086,0.28604642473779,1,0.067796740244896,0.0045075560388923,0.027271629176982,0.014842871781701,2.3464347034e-07
37444.0374,0.28608129706722,1,0.067796740244896,0.0045075956674233,0.027268934395786,0.014854777341378,2.2708052972626e-07
37548.895,0.28614423003535,1,0.067796740244896,0.0045076473701752,0.027263571836752,0.01487831167506,2.2444089586977e-07
37758.6102,0.28626291787303,1,0.067796740244896,0.0045077272390895,0.027252949868911,0.014924809221145,2.2171757738535e-07
38178.0406,0.28649100248104,1,0.067796740244896,0.004507865544189,0.027232061457339,0.015016490243266,2.1858459024537e-07
39016.9014,0.28693241333646,1,0.067796740244896,0.0045081598616828,0.0271914849277,0.015196589828856,2.1469543646616e-07
40694.623,0.2877859179381,1,0.067796740244896,0.0045086520412877,0.0271138189654,0.015548946107717,2.10020708359e-07
41030.16732,0.28938320246211,1,0.067796740244896,0.0045096092580024,0.026971248336702,0.015628383322867,2.367413495489e-07
41365.71164,0.28971031972249,1,0.067796740244896,0.0045098405719581,0.026942687361046,0.015702241836646,2.201155238707e-07
42036.80028,0.29002509537067,1,0.067796740244896,0.0045100668632702,0.026914755166781,0.015846099237932,2.1436423254858e-07
43378.97756,0.29063051322879,1,0.067796740244896,0.0045104826071147,0.026860820178014,0.016128134705983,2.1013279859081e-07
46063.33212,0.29179631897726,1,0.067796740244896,0.0045112792294688,0.026758956201465,0.016682025645943,2.063404545037e-07
46600.203032,0.29398620237552,1,0.067796740244896,0.0045128493907681,0.026572645248355,0.016809516102361,2.374694802217e-07
47137.073944,0.29447455177891,1,0.067796740244896,0.0045132282668275,0.026533784589573,0.016928610230736,2.2183010051939e-07
48210.815768,0.29494024215162,1,0.067796740244896,0.0045135946537341,0.026496007244052,0.017159258724388,2.1480814893865e-07
50358.299416,0.29581039759904,1,0.067796740244896,0.0045142807935826,0.026424221675311,0.017611619731206,2.1064700876306e-07
50573.0477808,0.29747502639566,1,0.067796740244896,0.0045156186277825,0.026289882107158,0.017669050937143,2.6743489288225e-07
50594.52261728,0.29769423018011,1,0.067796740244896,0.0045158048607935,0.026275171069344,0.017675931797412,3.204150250419e-07
50615.99745376,0.29772841310653,1,0.067796740244896,0.0045158509558765,0.026273552038479,0.017681412840921,2.5523097762101e-07
50658.94712672,0.29775574269003,1,0.067796740244896,0.0045158905958439,0.026272024215129,0.017691749203527,2.4066219584979e-07
50744.84647264,0.29780012573977,1,0.067796740244896,0.0045159429050139,0.026269064198988,0.017712031780108,2.3612026802044e-07
50916.64516448,0.29787948183986,1,0.067796740244896,0.0045160234425235,0.026263255071776,0.017751935353005,2.3226936404285e-07
51260.24254816,0.29802687193481,1,0.067796740244896,0.0045161590064023,0.026251838918636,0.017830367767643,2.2826836979346e-07
51947.43731552,0.29830779310761,1,0.067796740244896,0.004516406205614,0.026229496274997,0.017984716038151,2.2460629480793e-07
52084.876268992,0.29885092161258,1,0.067796740244896,0.0045168755219331,0.026186124853773,0.018019156302648,2.5058590470422e-07
52222.315222464,0.29896663930986,1,0.067796740244896,0.0045169897067618,0.026177302651003,0.018051228161604,2.3335348636669e-07
52497.193129408,0.29907930064344,1,0.067796740244896,0.0045171016433686,0.02616853162666,0.018113999974685,2.283625256719e-07
52552.168710797,0.29929820408563,1,0.067796740244896,0.0045173049569601,0.026151214827831,0.018127769852245,2.5047261370636e-07
52607.144292186,0.29934594894924,1,0.067796740244896,0.0045173608724414,0.026147720741879,0.018140805631966,2.3711945178973e-07
