time,D_avg,D_max,D_min,a,b,strain,strain_rate
0,-nan,-inf,inf,0,0,0,nan
0.001,0.0016949152542373,0.0016949152542373,0.0016949152542373,0.0001,0.059,1.2863203981169e-06,0.0012863203981169
0.003,0.0017804020896324,0.0020104414052232,0.0016949152542373,0.00010504372328831,0.059,3.8588716838008e-06,0.001286275642842
0.007,0.0017805082574459,0.0020109499545709,0.0016949152542373,0.00010504998718931,0.059,9.0039878440544e-06,0.0012862790400634
0.015,0.0017805869100894,0.0020113262500285,0.0016949152542373,0.00010505462769528,0.059,1.9294448801729e-05,0.0012863076197093
0.031,0.0017806527422309,0.002011640746223,0.0016949152542373,0.00010505851179163,0.059,3.9876286293406e-05,0.0012863648432298
0.063,0.0017807158388812,0.0020119416915742,0.0016949152542373,0.00010506223449399,0.059,8.1043623828006e-05,0.0012864792979562
0.127,0.0017807849566385,0.0020122708336198,0.0016949152542373,0.00010506631244167,0.059,0.00016339295258705,0.0012867082618601
0.255,0.0017808702240953,0.0020126762900724,0.0016949152542373,0.00010507134322162,0.059,0.00032815025236893,0.0012871664045459
0.511,0.0017809861751368,0.002013226918596,0.0016949152542373,0.00010507818433306,0.058999999999992,0.00065790122278714,0.0012880897281962
1.023,0.0017811562211668,0.0020140334611089,0.0016949152542373,0.00010508821704886,0.05900000000001,0.0012981664046827,0.0012505179333897
1.1254,0.0017814358181619,0.0020982167014157,0.0016949152542373,0.0001051036557663,0.05899943188858,0.0013000519208809,1.8413244122987e-05
1.2278,0.0017817953123228,0.0021268999296404,0.0016949152542373,0.00010512440898853,0.0589991866832,0.0013019210100145,1.8252823570425e-05
1.4326,0.0017821562086238,0.0021523786684327,0.0016949152542373,0.00010514517259454,0.058998902735704,0.0013055921423246,1.7925450733222e-05
1.8422,0.0017824861832323,0.0021911766611055,0.0016949152542373,0.00010516338365494,0.058998227716859,0.0013126963752252,1.7344318605031e-05
2.6614,0.0017828181204183,0.0022484672263051,0.0016949152542373,0.00010517972097355,0.058996484190336,0.0013261085445303,1.6372276983717e-05
