time,D_avg,D_max,D_min,a,b,strain,strain_rate
0,-nan,-inf,inf,0,0,0,nan
0.001,0.016949152542373,0.016949152542373,0.016949152542373,0.001,0.059,1.3520917821737e-06,0.0013520917821737
0.003,0.017612544573879,0.026267391035493,0.016949152542373,0.0010391401298589,0.059,3.9382772314311e-06,0.0012930927246287
0.007,0.017613070046888,0.026267391035493,0.016949152542373,0.0010391711327664,0.059,9.0834726092525e-06,0.0012862988444553
0.015,0.0176133385498,0.026267391035493,0.016949152542373,0.0010391869744382,0.059,1.937394048335e-05,0.0012863084842622
0.031,0.017613488281276,0.026267391035493,0.016949152542373,0.0010391958085953,0.059,3.9955797674947e-05,0.0012863660744748
0.063,0.01761357493598,0.026267413752124,0.016949152542373,0.0010392009212228,0.059,8.1123169744282e-05,0.0012864803771667
0.127,0.017613627820785,0.026267532285037,0.016949152542373,0.0010392040414263,0.059,0.00016347256467236,0.0012867092957512
0.255,0.017613662751073,0.026267635235253,0.016949152542373,0.0010392061023133,0.059,0.00032822999514705,0.0012871674255835
0.511,0.017613688406246,0.026267713738102,0.016949152542373,0.0010392076159685,0.058999999999998,0.00065798122599403,0.001288090745496
1.023,0.01761370983154,0.026267775952147,0.016949152542373,0.0010392088800624,0.05900000000008,0.0012982470600556,0.0012505192071514
1.1254,0.017613905708612,0.026268348143171,0.016949152542373,0.0010392101356176,0.058999432648298,0.0013001326099791,1.8413573471953e-05
1.2278,0.017614030487348,0.026268724388784,0.016949152542373,0.0010392130523978,0.058999187772079,0.001302001730382,1.8253128934436e-05
1.4326,0.017614167288514,0.026269141655957,0.016949152542373,0.0010392159781678,0.058998904209293,0.001305672919449,1.7925727866402e-05
1.8422,0.017614408833762,0.026269894442073,0.016949152542373,0.0010392180032094,0.058998230114034,0.0013127772529812,1.7344564287487e-05
2.6614,0.017614969773303,0.026271747476092,0.016949152542373,0.0010392195313327,0.058996488998198,0.001326189590729,1.6372482602312e-05
4.2998,0.017616474760299,0.026277184799901,0.016949152542373,0.0010392208954009,0.058991666690076,0.0013506166818839,1.4909113253717e-05
7.5766,0.017620735323891,0.026294578678533,0.016949152542373,0.0010392225261448,0.058977902607153,0.0013931437901846,1.2978243499977e-05
14.1302,0.017632685000163,0.02635092241593,0.016949152542373,0.0010392252413676,0.058939295393748,0.0014633435922971,1.0711639726635e-05
27.2374,0.017664445905325,0.027100157557479,0.016949152542373,0.0010392308278704,0.058837279134734,0.0015726444903797,8.3389967409255e-06
53.4518,0.01774156701076,0.030114984522268,0.016949152542373,0.0010392429714815,0.058593323245484,0.0017327384049871,6.1070981829603e-06
105.8806,0.017906795012994,0.033974102331709,0.016949152542373,0.0010392680171605,0.058087106015325,0.0019551979281831,4.2430786742398e-06
210.7382,0.01821361544118,0.038776735853031,0.016949156829086,0.0010393146052706,0.0571990607682,0.0022561919256158,2.87050244744e-06
420.4534,0.018715107206011,0.044799085588462,0.016949156829086,0.0010393930566821,0.05586874415113,0.0026639595797882,1.9443876942274e-06
839.8838,0.019461029319185,0.052452732922171,0.016949156829086,0.0010395170647109,0.054110737692426,0.0032243626854476,1.3361051217541e-06
1678.7446,0.020500713807571,0.061750456039406,0.016949156829086,0.0010397074046959,0.051994010012982,0.004001936847202,9.2694063395788e-07
3356.4662,0.021881390155968,0.072278584103284,0.016949156829086,0.0010399956816187,0.049621922487685,0.0050804115396119,6.4282100940342e-07
6711.9094,0.023646593579531,0.083799231544734,0.016949156829086,0.0010404304747211,0.047108920514178,0.006578039682966,4.4632796745123e-07
13422.7958,0.025851965533482,0.096475844771448,0.016949156829086,0.0010410945863757,0.044542638796259,0.008688897793677,3.1454236965045e-07
23422.7958,0.028598739022039,0.11068035178533,0.016949156829086,0.0010421501412073,0.041960239984349,0.011098397702913,2.4094999092356e-07
33422.7958,0.03145198195001,0.124043777391,0.016949156829086,0.0010435183950811,0.039785319189549,0.013149810130468,2.051412427555e-07
