time,D_avg,D_max,D_min,a,b,strain,strain_rate
0,-nan,-inf,inf,0,0,0,nan
1,0.0016949152542373,0.0016949152542373,0.0016949152542373,0.0001,0.059,0.0013051643393348,0.0013051643393348
1.2,0.0016969538879548,0.0017021793771727,0.0016949152542373,0.00010012027938934,0.059,0.0013082736038392,1.5546322522121e-05
1.4,0.001697297724458,0.0017168998884786,0.0016949152542373,0.00010013944795026,0.058999342192499,0.0013113312790438,1.5288376023212e-05
1.8,0.001697644906887,0.0017313364212251,0.0016949152542373,0.00010015864621008,0.058998586342345,0.0013172399445396,1.4771663739383e-05
2.6,0.0016979884799471,0.0017554529913319,0.0016949152542373,0.00010017591829792,0.058996824021228,0.0013283829024678,1.3928697410297e-05
4.2,0.0016983853156225,0.0017952188128075,0.0016949152542373,0.00010019188042058,0.058992448142057,0.0013486395784749,1.2660422504418e-05
7.4,0.0016989724538581,0.0018584320337769,0.0016949152542373,0.00010020715917974,0.058981091715354,0.0013837826164872,1.0982199378837e-05
13.8,0.0017000882331062,0.0019540348089098,0.0016949152542373,0.0001002223486397,0.058951469639415,0.001441554922869,9.0269228721626e-06
26.6,0.0017025174078088,0.0020909924349572,0.0016949152542373,0.00010023792509609,0.058877197618314,0.0015316150909509,7.0359506313946e-06
52.2,0.0017078851183678,0.0022788724369321,0.0016949152542373,0.00010025427016804,0.058704869302351,0.0016652573637893,5.2204012827508e-06
103.4,0.0017190597936243,0.0025297246214301,0.0016949152542373,0.0001002717953704,0.05834628558175,0.0018548609672853,3.7031953807823e-06
205.8,0.0017401181197623,0.002859935826467,0.0016949152542373,0.00010029104454467,0.057694224234179,0.0021151689515764,2.5420701590923e-06
410.6,0.0017756423044722,0.0032903917105075,0.0016949152542373,0.00010031274657011,0.056666959346712,0.0024680191842101,1.7229015265317e-06
820.2,0.0018300423343873,0.0038421737863298,0.0016949152542373,0.00010033790276167,0.05524515843461,0.0029480311857691,1.1719043006812e-06
1639.4,0.0019074687206614,0.0045287710455374,0.0016949152542373,0.00010036800668503,0.053471495304824,0.0036089979479736,8.0684419214412e-07
3277.8,0.0020122779611653,0.0053589808414539,0.0016949152542373,0.00010040547505639,0.051420743779768,0.0045253547164175,5.5929978542721e-07
6554.6,0.0021488473159216,0.0063572153006165,0.0016949152542373,0.00010045417853987,0.049184671966476,0.0057980182992584,3.8838610316188e-07
13108.2,0.0023217976533478,0.0075592884551574,0.0016949152542373,0.00010052056673065,0.046852860352753,0.007580582452622,2.719977040655e-07
23108.2,0.0025381257398261,0.0090329358319218,0.0016949152542373,0.00010061672246447,0.044482013501339,0.0096300764601598,2.0494940075377e-07
33108.2,0.0027657034606,0.010857359049177,0.0016949152542373,0.00010073711523695,0.04245209845367,0.011350500536172,1.7204240760124e-07
43108.2,0.0029492819323307,0.012329198503804,0.0016949152542373,0.0001008484408345,0.041073059357945,0.012879234389245,1.5287338530725e-07
53108.2,0.0031060980991966,0.013710660709218,0.0016949152542373,0.00010095550264501,0.040034906560306,0.014284671833338,1.4054374440936e-07
63108.2,0.0032451603890694,0.015006124153909,0.0016949152542373,0.00010106084346194,0.039202501588161,0.015605805750621,1.3211339172832e-07
73108.2,0.0033717012404565,0.01623936889228,0.0016949152542373,0.00010116600636394,0.038506405866164,0.016867056176676,1.2612504260548e-07
83108.2,0.0034890162416792,0.017438084525568,0.0016949152542373,0.00010127203338894,0.037906700916888,0.018084772552385,1.2177163757084e-07
93108.2,0.0035993116946339,0.018621951362649,0.0016949152542373,0.00010137968194241,0.03737852323189,0.019270472011957,1.1856994595729e-07
103108.2,0.0037041371121358,0.019805853991895,0.0016949152542373,0.00010148953736632,0.036905419330253,0.020432392844195,1.161920832237e-07
113108.2,0.0038046083172971,0.021001640791168,0.0016949152542373,0.0001016020630463,0.036476038087375,0.021577249107713,1.1448562635183e-07
123108.2,0.0039016011089161,0.022219549639564,0.0016949152542373,0.00010171769428611,0.036082051192711,0.02270995082204,1.1327017143275e-07
133108.2,0.0039957718816771,0.023468617232132,0.0016949152542373,0.00010183679685062,0.035717371245478,0.023834444834848,1.1244940128082e-07
143108.2,0.0040876420454182,0.024757243696432,0.0016949152542373,0.00010195970717902,0.035377349411169,0.024953941468829,1.1194966339809e-07
153108.2,0.0041776337813384,0.026093489550725,0.0016949152542373,0.00010208674493091,0.035058362401651,0.026071099047674,1.1171575788448e-07
163108.2,0.0042660952509729,0.027485279074504,0.0016949152542373,0.00010221821821902,0.034757531634056,0.027188151464195,1.1170524165211e-07
173108.2,0.0043533180930852,0.028940575232874,0.0016949152542373,0.00010235442932739,0.034472536525676,0.028307005713742,1.1188542495467e-07
183108.2,0.0044395506628005,0.030467550419711,0.0016949152542373,0.00010249568007193,0.034201478340247,0.029429311309157,1.1223055954144e-07
193108.2,0.0045250075848231,0.032074754352635,0.0016949152542373,0.00010264227502823,0.033942782329115,0.030556511265666,1.1271999565095e-07
203108.2,0.0046098767268243,0.033771281466405,0.0016949152542373,0.00010279452492458,0.033695131559433,0.031689884876253,1.1333736105866e-07
213108.2,0.0046943248772709,0.035566939339103,0.0016949152542373,0.00010295274616128,0.033457407873557,0.032830578117316,1.1406932410636e-07
223108.2,0.004778502013275,0.037472412054771,0.0016949152542373,0.00010311726551113,0.033228657601993,0.033979629900075,1.1490517827586e-07
233108.2,0.0048625448544968,0.039499438536767,0.0016949152542373,0.00010328842409044,0.033008060084783,0.035137991135542,1.1583612354673e-07
243108.2,0.0049465794116114,0.041660952743836,0.0016949152542373,0.0001034665761364,0.032794901314684,0.036306541506603,1.1685503710612e-07
253108.2,0.0050307231988571,0.043971200633724,0.0016949152542373,0.00010365209154477,0.032588557631189,0.037486102892496,1.1795613858926e-07
263108.2,0.0051150872798763,0.046445810062312,0.0016949152542373,0.00010384535949552,0.0323884800696,0.03867744984938,1.1913469568842e-07
273108.2,0.0051997776069797,0.049101874214133,0.0016949152542373,0.00010404678889894,0.032194184516607,0.039881319546354,1.2038696969741e-07
283108.2,0.0052848965331115,0.051958114286313,0.0016949152542373,0.00010425681162995,0.032005237156097,0.041098419078299,1.2170995319444e-07
293108.2,0.0053705439313592,0.055035155282193,0.0016949152542373,0.00010447588759562,0.0318212528641,0.042329433113007,1.2310140347083e-07
303108.2,0.0054568185056765,0.058355918282103,0.0016949152542373,0.00010470450688387,0.031641883913565,0.043575028502492,1.2455953894847e-07
