time,D_avg,D_max,D_min,a,b,strain,strain_rate
0,-nan,-inf,inf,0,0,0,nan
0.001,0.033898305084746,0.033898305084746,0.033898305084746,0.002,0.059,1.3859805950419e-06,0.0013859805950419
0.003,0.036345042801789,0.11675346711854,0.033898305084746,0.0021443575253056,0.059,3.997772065825e-06,0.0013058957353915
0.007,0.036361890756242,0.11675346711854,0.033898305084746,0.0021453515546183,0.059,9.1312770473949e-06,0.0012833762453925
0.015,0.036365972007781,0.11675346711854,0.033898305084746,0.0021455923484591,0.059,1.9400197895426e-05,0.0012836151060038
0.031,0.036366991228771,0.11675346711854,0.033898305084746,0.0021456524824975,0.059,3.9938128732306e-05,0.001283620677305
0.063,0.036367263325442,0.11675346711854,0.033898305084746,0.0021456685362011,0.059,8.1017616736756e-05,0.0012837340001391
0.127,0.036367342959533,0.11675346711854,0.033898305084746,0.0021456732346124,0.058999999999999,0.00016319122476244,0.0012839626254013
0.255,0.03636736972895,0.11675346711854,0.033898305084746,0.0021456748140079,0.058999999999996,0.00032759702323665,0.0012844203005798
0.511,0.036367380698395,0.11675346711854,0.033898305084746,0.0021456754612037,0.058999999999957,0.00065664467549468,0.0012853423916329
1.023,0.036367386429108,0.11675346711854,0.033898305084746,0.0021456757993109,0.058999999999816,0.0012950423630698,0.0012468704835452
1.1254,0.036367433349955,0.11675346711854,0.033898305084746,0.0021456760634559,0.058999930087833,0.0012968231698876,1.7390691580552e-05
1.2278,0.036367464210834,0.11675346711854,0.033898305084746,0.0021456767647998,0.058999898960105,0.0012985870417997,1.7225311641198e-05
1.4326,0.036367498227609,0.11675346711854,0.033898305084746,0.0021456774702966,0.058999862771057,0.0013020478419133,1.6898438054757e-05
1.8422,0.036367558717295,0.11675346711854,0.033898305084746,0.0021456779383558,0.058999776553037,0.0013087338960549,1.6323374369094e-05
2.6614,0.036367700951329,0.11675346711854,0.033898305084746,0.0021456783336975,0.058999554237367,0.0013213336045893,1.5380503581986e-05
4.2998,0.036368083162753,0.11675346711854,0.033898305084746,0.0021456788855446,0.058998942807094,0.0013442623271066,1.3994581614606e-05
7.5766,0.036369156535751,0.11675346711854,0.033898305084746,0.0021456800961993,0.05899721745746,0.0013842182080312,1.2193567176684e-05
14.1302,0.036372131743979,0.11675346711854,0.033898305084746,0.0021456832293858,0.058992436565664,0.0014506900355556,1.0142795947935e-05
27.2374,0.036380004895059,0.11675354693326,0.033898305084746,0.0021456914037566,0.058979829437376,0.0015557205969675,8.0131959084985e-06
53.4518,0.036399486270626,0.11675391802047,0.033898305084746,0.0021457115706815,0.05894889496036,0.0017136597585387,6.0249008778098e-06
105.8806,0.03644393901842,0.11675503825501,0.033898305084746,0.0021457570826724,0.058879515858072,0.0019403663749903,4.3240855493853e-06
210.7382,0.036536455046942,0.11675786719721,0.033898305084746,0.0021458489921009,0.058739534822415,0.0022557085353088,3.007337191758e-06
420.4534,0.036711702852619,0.11676436804283,0.033898305084746,0.0021460150442972,0.058486826447861,0.0026901266900195,2.0714671836411e-06
839.8838,0.037014900818972,0.11677849323786,0.033898305084746,0.0021462903225411,0.058077232076864,0.0032896496682339,1.4293741660461e-06
1678.7446,0.037496492120835,0.11680653977073,0.033898305084746,0.0021467220967739,0.057476967424499,0.0041177909092557,9.8722128989912e-07
3356.4662,0.038205412937343,0.1294290675693,0.033898305084746,0.0021473786858452,0.056673061532514,0.0052589154780937,6.8016324570056e-07
6711.9094,0.039184702385843,0.15860865034735,0.033898305084746,0.0021483655831678,0.055676744817982,0.0068341910184549,4.6946869503296e-07
13422.7958,0.040478895449906,0.19278754388657,0.033898305084746,0.0021498640924867,0.054510764307506,0.0090440927154213,3.2930101409053e-07
23422.7958,0.042157609333487,0.23133927898118,0.033898305084746,0.0021522284784122,0.053188114662716,0.011561188230581,2.5170955151593e-07
33422.7958,0.043933386950057,0.26762656377235,0.033898305084746,0.0021552750269128,0.051966544156925,0.013704567097846,2.1433788672653e-07
43422.7958,0.045377417499641,0.29520545057704,0.033898305084746,0.0021581393934596,0.051078774440884,0.015635828599005,1.9312615011588e-07
53422.7958,0.046623927602087,0.31812076351004,0.033898305084746,0.002160943072711,0.050374817397347,0.017435428580179,1.7995999811745e-07
63422.7958,0.047741745875985,0.35121484089192,0.033898305084746,0.002163751676904,0.049786265688429,0.019149532796498,1.7141042163189e-07
73422.7958,0.048771216382165,0.46261591367044,0.033898305084746,0.0021666065847504,0.0492763812857,0.020807232973351,1.6577001768533e-07
83422.7958,0.049739507992995,0.6859501904102,0.033898305084746,0.0021695371857164,0.048823302623986,0.022428181015045,1.6209480416936e-07
93422.7958,0.050664653381199,1,0.033898439712911,0.0021725661620458,0.048413157680693,0.024026366040843,1.5981850257981e-07
103422.7958,0.051550829535962,1,0.033898439712911,0.0021757124408416,0.048036608252184,0.02561218378127,1.5858177404271e-07
